,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,hamming_factors_decays
796,7,0.1046168999999999,123.36774361008275,3211.0,400,0.6,100,
797,8,0.11775370000000152,121.57344980279173,3613.0,400,0.6,100,
798,9,0.13045600000000057,121.57344980279173,4014.0,400,0.6,100,
799,10,0.14286810000000116,113.49097959934969,4416.0,400,0.6,100,
800,11,0.16206500000000013,113.13275573667292,4818.0,400,0.6,100,
801,12,0.17575930000000106,112.98882811369616,5220.0,400,0.6,100,
802,13,0.18829780000000085,112.98882811369616,5621.0,400,0.6,100,
803,14,0.20129640000000038,112.98882811369616,6022.0,400,0.6,100,
804,15,0.216288500000001,107.4188294811018,6424.0,400,0.6,100,
805,16,0.22902850000000008,107.08305587615533,6826.0,400,0.6,100,
806,17,0.2415571000000014,97.56667692804997,7228.0,400,0.6,100,
807,18,0.2545459000000001,97.56667692804997,7629.0,400,0.6,100,
808,19,0.26814610000000094,97.56667692804997,8030.0,400,0.6,100,
809,20,0.28066990000000125,97.56667692804997,8431.0,400,0.6,100,
810,21,0.3002229000000014,97.56667692804997,8832.0,400,0.6,100,
811,22,0.31292030000000004,97.56667692804997,9233.0,400,0.6,100,
812,23,0.32549830000000135,97.56667692804997,9634.0,400,0.6,100,
813,24,0.33812130000000096,97.56667692804997,10035.0,400,0.6,100,
814,25,0.3514040999999999,97.56667692804997,10436.0,400,0.6,100,
815,26,0.36672680000000035,97.56667692804997,10837.0,400,0.6,100,
816,27,0.37972670000000086,97.56667692804997,11238.0,400,0.6,100,
817,0,0.0036193999999998283,182.4047677062297,400.0,400,0.8,100,
818,1,0.02139179999999996,139.09466344813777,802.0,400,0.8,100,
819,2,0.03462440000000022,139.09466344813777,1203.0,400,0.8,100,
820,3,0.04796289999999992,138.54768555802906,1605.0,400,0.8,100,
821,4,0.06269090000000155,131.03315971310758,2007.0,400,0.8,100,
822,5,0.07630990000000004,131.03315971310758,2408.0,400,0.8,100,
823,6,0.09013090000000012,127.31858044795933,2810.0,400,0.8,100,
824,7,0.1046168999999999,127.31858044795933,3211.0,400,0.8,100,
825,8,0.11775370000000152,114.75817150425462,3613.0,400,0.8,100,
826,9,0.13045600000000057,114.75817150425462,4014.0,400,0.8,100,
827,10,0.14286810000000116,114.75817150425462,4415.0,400,0.8,100,
828,11,0.16206500000000013,114.75817150425462,4816.0,400,0.8,100,
829,12,0.17575930000000106,114.75817150425462,5217.0,400,0.8,100,
830,13,0.18829780000000085,114.75817150425462,5618.0,400,0.8,100,
831,14,0.20129640000000038,113.10092247209252,6020.0,400,0.8,100,
832,15,0.216288500000001,111.84216142450808,6422.0,400,0.8,100,
833,16,0.22902850000000008,108.87069013460533,6824.0,400,0.8,100,
834,17,0.2415571000000014,105.28031497343378,7226.0,400,0.8,100,
835,18,0.2545459000000001,105.28031497343378,7627.0,400,0.8,100,
836,19,0.26814610000000094,93.82339922137427,8029.0,400,0.8,100,
837,20,0.28066990000000125,93.82339922137427,8430.0,400,0.8,100,
838,21,0.3002229000000014,91.41454802350312,8832.0,400,0.8,100,
839,22,0.31292030000000004,91.41454802350312,9233.0,400,0.8,100,
840,23,0.32549830000000135,91.41454802350312,9634.0,400,0.8,100,
841,24,0.33812130000000096,91.41454802350312,10035.0,400,0.8,100,
842,25,0.3514040999999999,91.41454802350312,10436.0,400,0.8,100,
843,26,0.36672680000000035,91.41454802350312,10837.0,400,0.8,100,
844,27,0.37972670000000086,91.41454802350312,11238.0,400,0.8,100,
845,28,0.3935088000000011,91.41454802350312,11639.0,400,0.8,100,
846,29,0.40653960000000033,91.41454802350312,12040.0,400,0.8,100,
847,30,0.42190120000000064,91.41454802350312,12441.0,400,0.8,100,
848,31,0.4350215000000013,86.93521806484998,12843.0,400,0.8,100,
849,32,0.4477808000000003,86.93521806484998,13244.0,400,0.8,100,
850,33,0.46062090000000033,86.93521806484998,13645.0,400,0.8,100,
851,34,0.47585740000000065,86.93521806484998,14046.0,400,0.8,100,
852,35,0.48837940000000124,86.93521806484998,14447.0,400,0.8,100,
853,36,0.5027792000000009,86.93521806484998,14848.0,400,0.8,100,
854,37,0.5165350000000011,86.93521806484998,15249.0,400,0.8,100,
855,38,0.5299450000000014,86.93521806484998,15650.0,400,0.8,100,
856,39,0.5425315000000008,86.93521806484998,16051.0,400,0.8,100,
857,40,0.5552561000000011,86.93521806484998,16452.0,400,0.8,100,
858,41,0.5680130999999999,86.93521806484998,16853.0,400,0.8,100,
